turn_id,date,speaker,n_words,lex_hits,llr,flag05,flag01
2021-12-15#t5797,2021-12-15,,363,0,-3.606,False,False
2022-06-08#t7754,2022-06-08,Hon. Mrs. Shephard,363,0,-3.606,False,False
2023-03-24#t11039,2023-03-24,Hon. Mr. Holland,363,0,-3.606,False,False
2023-03-29#t11224,2023-03-29,Mr. Coon,363,0,-3.606,False,False
2023-06-13#t12719,2023-06-13,Mr. Legacy,363,0,-3.606,False,False
2023-11-01#t13751,2023-11-01,Mr. Coon,363,0,-3.606,False,False
2020-12-08#t416,2020-12-08,Mr. K. Arseneau,364,0,-3.616,False,False
2021-11-03#t3968,2021-11-03,Ms. Mitton,364,0,-3.616,False,False
2022-11-16#t9301,2022-11-16,Mr. K. Arseneau,364,0,-3.616,False,False
2021-06-08#t3461,2021-06-08,Mr. K. Chiasson,365,0,-3.626,False,False
2023-11-21#t14087,2023-11-21,Mr. Coon,365,0,-3.626,False,False
2022-06-02#t7596,2022-06-02,Mr. Melanson,366,0,-3.636,False,False
2024-05-30#t17259,2024-05-30,Mr. Speaker,366,0,-3.636,False,False
2026-05-08#t2953,2026-05-08,Ms. Mitton,367,0,-3.646,False,False
2021-11-02#t3779,2021-11-02,Hon. Ms. Green,367,0,-3.646,False,False
2021-12-08#t5412,2021-12-08,Ms. Thériault,367,0,-3.646,False,False
2022-11-24#t9781,2022-11-24,Mr. McKee,367,0,-3.646,False,False
2022-12-06#t10015,2022-12-06,Ms. Mitton,367,0,-3.646,False,False
2023-11-29#t14603,2023-11-29,Mr. Coon,367,0,-3.646,False,False
2023-12-12#t15400,2023-12-12,Hon. G. Savoie,367,0,-3.646,False,False
2021-06-03#t3286,2021-06-03,Hon. Mr. Allain,504,1,-3.653,False,False
2023-06-13#t12714,2023-06-13,Mr. Legacy,368,0,-3.656,False,False
2025-10-30#t420,2025-10-30,Ms. Conroy,369,0,-3.666,False,False
2025-12-11#t1807,2025-12-11,Mr. Johnston,369,0,-3.666,False,False
2021-11-12#t4474,2021-11-12,Mr. K. Arseneau,369,0,-3.666,False,False
2021-11-25#t4691,2021-11-25,Ms. Mitton,369,0,-3.666,False,False
2025-11-04#t608,2025-11-04,Mr. M. LeBlanc,370,0,-3.676,False,False
2026-05-08#t2976,2026-05-08,Mr. Hogan,370,0,-3.676,False,False
2021-12-03#t5120,2021-12-03,Ms. Thériault,371,0,-3.686,False,False
2022-03-25#t6157,2022-03-25,Mr. Bourque,371,0,-3.686,False,False
2024-03-22#t15693,2024-03-22,,1293,3,-3.689,False,False
2020-11-20#t255,2020-11-20,Mr. K. Arseneau,372,0,-3.696,False,False
2022-06-02#t7569,2022-06-02,Mr. K. Arseneau,372,0,-3.696,False,False
2022-11-02#t8956,2022-11-02,Hon. Mr. Steeves,372,0,-3.696,False,False
2020-11-24#t296,2020-11-24,Mr. K. Arseneau,373,0,-3.706,False,False
2021-12-16#t5864,2021-12-16,Mr. G. Arseneault,373,0,-3.706,False,False
2020-12-09#t437,2020-12-09,Mrs. Harris,374,0,-3.716,False,False
2021-05-21#t2940,2021-05-21,Mr. D’Amours,374,0,-3.716,False,False
2025-12-04#t1516,2025-12-04,Ms. M. Wilson,375,0,-3.726,False,False
2025-12-02#t1370,2025-12-02,Hon. Mr. Legacy,784,1,-3.727,False,False
2020-12-18#t1294,2020-12-18,Mr. Melanson,376,0,-3.735,False,False
2025-10-28#t272,2025-10-28,Hon. Mr. D’Amours,479,1,-3.742,False,False
2022-06-02#t7547,2022-06-02,Mr. McKee,377,0,-3.745,False,False
2022-10-04#t8118,2022-10-04,Mr. G. Arseneault,377,0,-3.745,False,False
2025-10-22#t81,2025-10-22,Mr. Savoie,378,0,-3.755,False,False
2025-11-21#t1281,2025-11-21,Ms. Conroy,378,0,-3.755,False,False
2021-12-09#t5513,2021-12-09,Hon. Mr. Fitch,378,0,-3.755,False,False
2022-03-23#t6056,2022-03-23,Mr. D. Landry,378,0,-3.755,False,False
2022-03-25#t6156,2022-03-25,Mr. Bourque,378,0,-3.755,False,False
2023-11-23#t14311,2023-11-23,Mr. Gauvin,379,0,-3.765,False,False
2019-11-27#t249,2019-11-27,Hon. Mr. Carr,380,0,-3.775,False,False
2021-12-16#t5895,2021-12-16,Mr. C. Chiasson,380,0,-3.775,False,False
2023-05-19#t12259,2023-05-19,Hon. Mr. Holland,380,0,-3.775,False,False
2023-12-01#t14833,2023-12-01,Mr. Bourque,380,0,-3.775,False,False
2021-05-19#t2664,2021-05-19,Mr. Gauvin,381,0,-3.785,False,False
2023-12-08#t15290,2023-12-08,Mr. M. LeBlanc,381,0,-3.785,False,False
2024-05-16#t16841,2024-05-16,Hon. Mr. Turner,774,1,-3.788,False,False
2026-03-26#t2528,2026-03-26,Ms. M. Johnson,382,0,-3.795,False,False
2021-05-19#t2719,2021-05-19,,382,0,-3.795,False,False
2021-06-03#t3289,2021-06-03,Mr. K. Chiasson,382,0,-3.795,False,False
2021-06-11#t3760,2021-06-11,Mr. Speaker,382,0,-3.795,False,False
2024-06-06#t17629,2024-06-06,Mr. M. LeBlanc,382,0,-3.795,False,False
2026-03-24#t2317,2026-03-24,Mr. Austin,383,0,-3.805,False,False
2021-03-17#t1492,2021-03-17,Mr. Melanson,383,0,-3.805,False,False
2022-10-28#t8746,2022-10-28,Mr. D’Amours,383,0,-3.805,False,False
2025-11-20#t1170,2025-11-20,Mr. Hogan,384,0,-3.815,False,False
2020-12-09#t536,2020-12-09,Mr. Coon,384,0,-3.815,False,False
2021-06-11#t3763,2021-06-11,Mr. Speaker addressed Her Honour as follows,384,0,-3.815,False,False
2022-05-10#t6584,2022-05-10,,384,0,-3.815,False,False
2022-06-02#t7593,2022-06-02,Mr. G. Arseneault,384,0,-3.815,False,False
2025-12-11#t1877,2025-12-11,Madam Speaker,793,1,-3.817,False,False
2020-11-17#t36,2020-11-17,,385,0,-3.825,False,False
2021-11-10#t4376,2021-11-10,Mr. Austin,385,0,-3.825,False,False
2022-05-11#t6701,2022-05-11,Mr. D’Amours,385,0,-3.825,False,False
2024-03-28#t16069,2024-03-28,Hon. Mr. Hogan read the following,522,1,-3.832,False,False
2021-06-10#t3650,2021-06-10,Hon. Mr. Fitch,386,0,-3.835,False,False
2022-10-05#t8257,2022-10-05,Mr. Guitard,387,0,-3.845,False,False
2024-05-29#t17112,2024-05-29,Mr. Legacy,387,0,-3.845,False,False
2026-03-24#t2300,2026-03-24,Mr. Coon,388,0,-3.855,False,False
2023-05-19#t12276,2023-05-19,Ms. Thériault,388,0,-3.855,False,False
2023-10-25#t13411,2023-10-25,Mr. K. Arseneau,388,0,-3.855,False,False
2024-05-07#t16223,2024-05-07,Mr. McKee,388,0,-3.855,False,False
2023-10-26#t13540,2023-10-26,Hon. Mr. Turner,389,0,-3.865,False,False
2020-12-08#t407,2020-12-08,Mr. G. Arseneault,390,0,-3.875,False,False
2020-12-16#t1072,2020-12-16,Mr. K. Arseneau,390,0,-3.875,False,False
2021-06-10#t3599,2021-06-10,Mr. Melanson,390,0,-3.875,False,False
2021-11-09#t4287,2021-11-09,Mr. K. Arseneau,390,0,-3.875,False,False
2022-10-28#t8753,2022-10-28,Mr. LeBlanc,390,0,-3.875,False,False
2022-11-25#t9946,2022-11-25,Mr. Gauvin,390,0,-3.875,False,False
2023-10-20#t13257,2023-10-20,Hon. Mr. Steeves,390,0,-3.875,False,False
2021-12-16#t5874,2021-12-16,Mr. D’Amours,391,0,-3.885,False,False
2022-06-02#t7553,2022-06-02,Mr. C. Chiasson,391,0,-3.885,False,False
2023-05-11#t11750,2023-05-11,,391,0,-3.885,False,False
2021-11-10#t4305,2021-11-10,Mr. K. Arseneau,392,0,-3.894,False,False
2022-05-19#t7166,2022-05-19,Mr. Coon,392,0,-3.894,False,False
2022-06-01#t7434,2022-06-01,,392,0,-3.894,False,False
2024-05-08#t16302,2024-05-08,Mr. McKee,392,0,-3.894,False,False
2025-12-02#t1377,2025-12-02,Mr. Austin,393,0,-3.904,False,False
2026-05-13#t3087,2026-05-13,Mr. Weir,393,0,-3.904,False,False
2023-10-25#t13424,2023-10-25,,394,0,-3.914,False,False
2021-06-08#t3454,2021-06-08,Mr. Coon,395,0,-3.924,False,False
2022-12-06#t10037,2022-12-06,,395,0,-3.924,False,False
2021-03-24#t1787,2021-03-24,Mr. Austin,396,0,-3.934,False,False
2026-05-14#t3187,2026-05-14,Madam Speaker,397,0,-3.944,False,False
2021-12-10#t5660,2021-12-10,Mr. G. Arseneault,397,0,-3.944,False,False
2021-12-17#t5930,2021-12-17,Mr. K. Arseneau,397,0,-3.944,False,False
2022-10-28#t8747,2022-10-28,Mr. K. Arseneau,397,0,-3.944,False,False
2023-10-25#t13442,2023-10-25,Hon. Mr. Fitch,397,0,-3.944,False,False
2024-03-27#t15940,2024-03-27,,397,0,-3.944,False,False
2021-05-19#t2677,2021-05-19,Mr. Gauvin,398,0,-3.954,False,False
2022-11-15#t9206,2022-11-15,,398,0,-3.954,False,False
2023-11-21#t14090,2023-11-21,Mr. K. Arseneau,399,0,-3.964,False,False
2024-03-27#t15943,2024-03-27,Mr. M. LeBlanc,399,0,-3.964,False,False
2021-12-03#t5144,2021-12-03,Hon. Mr. Fitch,860,1,-3.971,False,False
2023-06-15#t12828,2023-06-15,Mrs. Anderson-Mason,400,0,-3.974,False,False
2021-06-10#t3629,2021-06-10,Hon. Mr. Allain,401,0,-3.984,False,False
2022-11-16#t9327,2022-11-16,Mr. K. Chiasson,401,0,-3.984,False,False
2023-03-28#t11135,2023-03-28,,401,0,-3.984,False,False
2023-12-12#t15368,2023-12-12,Mr. Coon,401,0,-3.984,False,False
2025-11-20#t1215,2025-11-20,Mr. Weir,402,0,-3.994,False,False
2021-12-02#t5022,2021-12-02,Mr. K. Arseneau,402,0,-3.994,False,False
2023-05-09#t11501,2023-05-09,,402,0,-3.994,False,False
2023-05-11#t11768,2023-05-11,,402,0,-3.994,False,False
2023-12-08#t15284,2023-12-08,Hon. Mr. Holland,402,0,-3.994,False,False
2026-03-24#t2298,2026-03-24,Hon. Mr. Herron,403,0,-4.004,False,False
2020-12-08#t419,2020-12-08,Mr. McKee,403,0,-4.004,False,False
2021-12-16#t5908,2021-12-16,Mr. G. Arseneault,403,0,-4.004,False,False
2022-06-01#t7443,2022-06-01,Mr. LeBlanc,403,0,-4.004,False,False
2023-05-18#t12143,2023-05-18,Mr. Bourque,403,0,-4.004,False,False
2023-12-01#t14819,2023-12-01,Mr. K. Arseneau,403,0,-4.004,False,False
2021-05-11#t2091,2021-05-11,,404,0,-4.014,False,False
2021-12-09#t5537,2021-12-09,Mr. Coon,404,0,-4.014,False,False
2022-11-17#t9488,2022-11-17,Mr. McKee,404,0,-4.014,False,False
2021-05-13#t2354,2021-05-13,Mrs. Harris,405,0,-4.024,False,False
2021-11-25#t4690,2021-11-25,Ms. Thériault,405,0,-4.024,False,False
2023-12-12#t15378,2023-12-12,Mr. Coon,542,1,-4.031,False,False
2026-03-26#t2465,2026-03-26,Hon. Mr. Herron,407,0,-4.043,False,False
2026-05-07#t2822,2026-05-07,Ms. Mitton,407,0,-4.043,False,False
2022-06-01#t7458,2022-06-01,Mr. Bourque,407,0,-4.043,False,False
2022-11-02#t8959,2022-11-02,,407,0,-4.043,False,False
2023-06-15#t12934,2023-06-15,Ms. Holt,407,0,-4.043,False,False
2024-03-22#t15713,2024-03-22,Mr. Bourque,407,0,-4.043,False,False
2026-05-07#t2820,2026-05-07,Hon. Mr. Gauvin,408,0,-4.053,False,False
2021-12-03#t5128,2021-12-03,Mr. LePage,408,0,-4.053,False,False
2022-03-22#t5991,2022-03-22,,408,0,-4.053,False,False
2022-11-16#t9299,2022-11-16,Hon. Ms. Dunn,408,0,-4.053,False,False
2025-11-04#t610,2025-11-04,Ms. Mitton,409,0,-4.063,False,False
2022-12-13#t10504,2022-12-13,,409,0,-4.063,False,False
2023-06-14#t12818,2023-06-14,,409,0,-4.063,False,False
2023-11-29#t14611,2023-11-29,Mr. Coon,409,0,-4.063,False,False
2024-03-19#t15510,2024-03-19,,409,0,-4.063,False,False
2021-05-14#t2462,2021-05-14,Mr. Hogan,410,0,-4.073,False,False
2022-11-02#t8974,2022-11-02,Mr. Gauvin,410,0,-4.073,False,False
2024-05-28#t17028,2024-05-28,,410,0,-4.073,False,False
2025-11-06#t837,2025-11-06,Mr. Monahan,411,0,-4.083,False,False
2025-11-18#t1018,2025-11-18,Mr. Ames,411,0,-4.083,False,False
2022-03-22#t5987,2022-03-22,Mr. Austin,411,0,-4.083,False,False
2020-12-09#t558,2020-12-09,Hon. Mr. Savoie,412,0,-4.093,False,False
2021-03-25#t1910,2021-03-25,Mr. K. Chiasson,412,0,-4.093,False,False
2024-04-02#t16107,2024-04-02,Mr. Speaker,412,0,-4.093,False,False
2024-05-07#t16207,2024-05-07,,412,0,-4.093,False,False
2022-12-06#t10052,2022-12-06,Mr. K. Arseneau,413,0,-4.103,False,False
2023-10-17#t13061,2023-10-17,Hon. G. Savoie,413,0,-4.103,False,False
2023-10-25#t13446,2023-10-25,,413,0,-4.103,False,False
2024-03-19#t15514,2024-03-19,,413,0,-4.103,False,False
2024-05-17#t16941,2024-05-17,,413,0,-4.103,False,False
2024-06-06#t17664,2024-06-06,Mr. Bourque,413,0,-4.103,False,False
2022-11-15#t9234,2022-11-15,Mr. Legacy,414,0,-4.113,False,False
2022-12-15#t10749,2022-12-15,Hon. Ms. Green,414,0,-4.113,False,False
2023-12-12#t15406,2023-12-12,Mr. D’Amours,414,0,-4.113,False,False
2021-03-25#t1969,2021-03-25,,415,0,-4.123,False,False
2021-11-04#t4087,2021-11-04,Mr. G. Arseneault,415,0,-4.123,False,False
2021-12-02#t5011,2021-12-02,,415,0,-4.123,False,False
2022-12-14#t10614,2022-12-14,Mr. Speaker,415,0,-4.123,False,False
2023-10-31#t13663,2023-10-31,,552,1,-4.13,False,False
2020-12-08#t398,2020-12-08,Ms. Mitton,416,0,-4.133,False,False
2021-12-16#t5883,2021-12-16,Mr. Melanson,417,0,-4.143,False,False
2023-05-18#t12181,2023-05-18,Mr. K. Chiasson,417,0,-4.143,False,False
2024-06-06#t17625,2024-06-06,Hon. Mr. Steeves,417,0,-4.143,False,False
2024-06-07#t17753,2024-06-07,Ms. Holt,417,0,-4.143,False,False
2026-05-05#t2639,2026-05-05,Mr. Coon,418,0,-4.153,False,False
2021-05-13#t2358,2021-05-13,Mr. Melanson,418,0,-4.153,False,False
2021-12-16#t5865,2021-12-16,Mr. G. Arseneault,418,0,-4.153,False,False
2022-12-15#t10752,2022-12-15,Mr. G. Arseneault,418,0,-4.153,False,False
2023-03-29#t11269,2023-03-29,Ms. Mary Wilson,418,0,-4.153,False,False
2023-11-03#t13974,2023-11-03,Mr. G. Arseneault,418,0,-4.153,False,False
2023-03-24#t11025,2023-03-24,Mr. Bourque,419,0,-4.163,False,False
2023-10-25#t13431,2023-10-25,,718,1,-4.17,False,False
2026-05-08#t2965,2026-05-08,Mr. Hogan,420,0,-4.173,False,False
2020-11-18#t125,2020-11-18,Hon. Mr. Higgs,420,0,-4.173,False,False
2021-05-13#t2335,2021-05-13,Mr. Bourque,420,0,-4.173,False,False
2021-12-16#t5902,2021-12-16,Mr. K. Arseneau,420,0,-4.173,False,False
2022-05-17#t7009,2022-05-17,Mr. K. Arseneau,420,0,-4.173,False,False
2022-11-15#t9195,2022-11-15,Hon. Mr. Fitch,420,0,-4.173,False,False
2023-05-17#t12054,2023-05-17,Mr. Coon,420,0,-4.173,False,False
2022-11-01#t8853,2022-11-01,Mr. K. Arseneau,557,1,-4.18,False,False
2025-12-12#t2004,2025-12-12,Hon. Mr. Legacy,421,0,-4.183,False,False
2026-03-18#t2119,2026-03-18,Mr. Coon,421,0,-4.183,False,False
2021-03-24#t1815,2021-03-24,,421,0,-4.183,False,False
2022-11-16#t9305,2022-11-16,,421,0,-4.183,False,False
2023-06-15#t12946,2023-06-15,Hon. Mr. Austin,421,0,-4.183,False,False
2023-10-26#t13541,2023-10-26,Mr. D’Amours,421,0,-4.183,False,False
2023-10-26#t13544,2023-10-26,,421,0,-4.183,False,False
2025-11-04#t546,2025-11-04,Ms. Wilcott,422,0,-4.192,False,False
2025-11-06#t795,2025-11-06,Ms. Mitton,422,0,-4.192,False,False
2022-11-17#t9439,2022-11-17,Mr. G. Arseneault,422,0,-4.192,False,False
2021-12-09#t5529,2021-12-09,Mr. Carr,423,0,-4.202,False,False
2022-05-19#t7220,2022-05-19,Mr. Bourque,423,0,-4.202,False,False
2023-03-24#t11030,2023-03-24,Hon. Mr. Holland,423,0,-4.202,False,False
2023-12-05#t14938,2023-12-05,Mr. D’Amours,423,0,-4.202,False,False
2024-03-27#t15951,2024-03-27,Hon. Mr. Holland,423,0,-4.202,False,False
2023-03-21#t10837,2023-03-21,,424,0,-4.212,False,False
2023-03-30#t11373,2023-03-30,Mr. D’Amours,424,0,-4.212,False,False
2023-06-06#t12357,2023-06-06,Ms. Mitton,424,0,-4.212,False,False
2025-10-28#t300,2025-10-28,Ms. Bockus,425,0,-4.222,False,False
2021-12-16#t5851,2021-12-16,Hon. Ms. Dunn,425,0,-4.222,False,False
2022-11-17#t9483,2022-11-17,Hon. Mr. Holland,426,0,-4.232,False,False
2020-12-17#t1201,2020-12-17,Mr. Speaker,427,0,-4.242,False,False
2022-06-08#t7829,2022-06-08,Mr. Legacy,427,0,-4.242,False,False
2022-11-03#t9118,2022-11-03,Hon. Mrs. Johnson,427,0,-4.242,False,False
2023-11-03#t13987,2023-11-03,Mr. K. Arseneau,427,0,-4.242,False,False
2021-06-01#t3044,2021-06-01,Mrs. Harris,428,0,-4.252,False,False
2021-12-01#t4924,2021-12-01,,428,0,-4.252,False,False
2022-05-12#t6864,2022-05-12,Mr. McKee,428,0,-4.252,False,False
2022-06-03#t7676,2022-06-03,Ms. Mitton,428,0,-4.252,False,False
2022-11-15#t9210,2022-11-15,Mr. K. Arseneau,428,0,-4.252,False,False
2024-03-27#t15956,2024-03-27,Mr. M. LeBlanc,727,1,-4.259,False,False
2019-11-27#t203,2019-11-27,,429,0,-4.262,False,False
2021-02-12#t1403,2021-02-12,Hon. Mr. Cardy,429,0,-4.262,False,False
2021-11-05#t4201,2021-11-05,,429,0,-4.262,False,False
2022-11-01#t8864,2022-11-01,Mr. LeBlanc,429,0,-4.262,False,False
2023-06-15#t12903,2023-06-15,Mr. Speaker,429,0,-4.262,False,False
2021-12-09#t5497,2021-12-09,Mr. Speaker,430,0,-4.272,False,False
2022-12-13#t10501,2022-12-13,Mr. Coon,430,0,-4.272,False,False
2023-12-07#t15185,2023-12-07,Mr. Coon,430,0,-4.272,False,False
2024-05-31#t17346,2024-05-31,,430,0,-4.272,False,False
2021-12-08#t5388,2021-12-08,,431,0,-4.282,False,False
2022-03-25#t6143,2022-03-25,Hon. Mr. Fitch,431,0,-4.282,False,False
2024-03-28#t16061,2024-03-28,Mr. J. LeBlanc,431,0,-4.282,False,False
2026-05-13#t3075,2026-05-13,Mr. Ames,432,0,-4.292,False,False
2020-12-10#t654,2020-12-10,Ms. Mitton,432,0,-4.292,False,False
2021-05-20#t2801,2021-05-20,Mr. Bourque,432,0,-4.292,False,False
2021-11-25#t4716,2021-11-25,Mr. McKee,432,0,-4.292,False,False
2022-12-06#t10039,2022-12-06,Mr. K. Chiasson,433,0,-4.302,False,False
2025-11-07#t902,2025-11-07,Mr. Savoie,434,0,-4.312,False,False
2021-05-19#t2679,2021-05-19,,434,0,-4.312,False,False
2021-05-21#t2923,2021-05-21,Mr. K. Arseneau,434,0,-4.312,False,False
2023-11-01#t13750,2023-11-01,Ms. Landry,434,0,-4.312,False,False
2020-12-08#t400,2020-12-08,Mr. K. Chiasson,435,0,-4.322,False,False
2021-05-21#t2928,2021-05-21,Mr. McKee,435,0,-4.322,False,False
2021-12-10#t5654,2021-12-10,Hon. Mr. Savoie,435,0,-4.322,False,False
2025-10-29#t387,2025-10-29,Mr. M. LeBlanc,436,0,-4.332,False,False
2025-12-11#t1908,2025-12-11,Mr. Austin,436,0,-4.332,False,False
2026-03-20#t2210,2026-03-20,Mr. Hogan,436,0,-4.332,False,False
2026-03-24#t2332,2026-03-24,Mr. M. LeBlanc,436,0,-4.332,False,False
2021-03-24#t1790,2021-03-24,Mr. LePage,436,0,-4.332,False,False
2024-03-22#t15697,2024-03-22,Madam Deputy Speaker,436,0,-4.332,False,False
2022-05-11#t6727,2022-05-11,Mr. G. Arseneault,437,0,-4.342,False,False
2022-12-16#t10822,2022-12-16,Mr. Coon,437,0,-4.342,False,False
2021-03-24#t1723,2021-03-24,Mrs. Conroy,438,0,-4.351,False,False
2022-05-19#t7193,2022-05-19,Hon. Mr. Holder,438,0,-4.351,False,False
2025-11-07#t903,2025-11-07,Mr. Coon,439,0,-4.361,False,False
2026-05-07#t2870,2026-05-07,Hon. Mr. Kennedy,439,0,-4.361,False,False
2021-12-07#t5282,2021-12-07,,439,0,-4.361,False,False
2022-06-10#t8009,2022-06-10,Ms. Mitton,439,0,-4.361,False,False
2023-11-29#t14627,2023-11-29,,439,0,-4.361,False,False
2021-05-19#t2717,2021-05-19,Mr. K. Arseneau,440,0,-4.371,False,False
2022-12-06#t10073,2022-12-06,Mr. Coon,440,0,-4.371,False,False
2023-03-29#t11219,2023-03-29,Hon. Mr. Holland,440,0,-4.371,False,False
2021-03-17#t1495,2021-03-17,Hon. Mrs. Shephard,441,0,-4.381,False,False
2021-12-07#t5254,2021-12-07,Mr. Melanson,441,0,-4.381,False,False
2023-11-21#t14098,2023-11-21,Ms. Mitton,441,0,-4.381,False,False
2023-12-07#t15183,2023-12-07,Hon. Ms. Bockus,441,0,-4.381,False,False
2025-11-05#t719,2025-11-05,Mr. Savoie,442,0,-4.391,False,False
2022-05-20#t7226,2022-05-20,Hon. Mr. Holder,442,0,-4.391,False,False
2022-11-24#t9782,2022-11-24,Mr. Coon,442,0,-4.391,False,False
2021-05-13#t2332,2021-05-13,Mr. Bourque,443,0,-4.401,False,False
2022-03-29#t6247,2022-03-29,Mr. C. Chiasson,443,0,-4.401,False,False
2022-05-11#t6691,2022-05-11,,443,0,-4.401,False,False
2025-12-12#t2005,2025-12-12,Mr. Austin,444,0,-4.411,False,False
2026-05-14#t3157,2026-05-14,Hon. Mr. Herron,444,0,-4.411,False,False
2020-12-16#t1057,2020-12-16,,444,0,-4.411,False,False
2022-11-03#t9098,2022-11-03,Mr. Speaker,444,0,-4.411,False,False
2021-03-17#t1498,2021-03-17,Mr. Austin,445,0,-4.421,False,False
2022-11-25#t9930,2022-11-25,,445,0,-4.421,False,False
2020-11-24#t304,2020-11-24,Hon. Mrs. Shephard,582,1,-4.428,False,False
2021-05-11#t2069,2021-05-11,,446,0,-4.431,False,False
2022-06-10#t8021,2022-06-10,Mr. Speaker addressed Her Honour as follows,446,0,-4.431,False,False
2022-12-15#t10691,2022-12-15,Ms. Mitton,446,0,-4.431,False,False
2023-10-25#t13410,2023-10-25,Ms. Landry,446,0,-4.431,False,False
2024-03-22#t15715,2024-03-22,Mr. Bourque,446,0,-4.431,False,False
2023-11-30#t14730,2023-11-30,Hon. Ms. Bockus,1232,2,-4.437,False,False
2022-11-23#t9710,2022-11-23,Mr. Bourque,447,0,-4.441,False,False
2022-12-08#t10303,2022-12-08,Ms. Mitton,447,0,-4.441,False,False
2023-10-25#t13444,2023-10-25,Mr. LePage,447,0,-4.441,False,False
2024-06-05#t17534,2024-06-05,,447,0,-4.441,False,False
2025-12-02#t1375,2025-12-02,Mr. M. LeBlanc,448,0,-4.451,False,False
2020-12-18#t1276,2020-12-18,Mr. K. Arseneau,448,0,-4.451,False,False
2021-06-10#t3619,2021-06-10,Mr. Melanson,448,0,-4.451,False,False
2021-11-04#t4102,2021-11-04,Mr. K. Chiasson,448,0,-4.451,False,False
2022-03-22#t5984,2022-03-22,Hon. Mr. Higgs,448,0,-4.451,False,False
2023-06-08#t12540,2023-06-08,Mrs. F. Landry,448,0,-4.451,False,False
2021-03-19#t1589,2021-03-19,Mr. McKee,449,0,-4.461,False,False
2021-05-21#t2950,2021-05-21,Mr. Austin,449,0,-4.461,False,False
2021-06-03#t3284,2021-06-03,Hon. Mr. Allain,449,0,-4.461,False,False
2023-05-17#t12062,2023-05-17,Mr. K. Chiasson,449,0,-4.461,False,False
2023-11-02#t13849,2023-11-02,,449,0,-4.461,False,False
2021-05-14#t2469,2021-05-14,Mr. C. Chiasson,450,0,-4.471,False,False
2021-06-10#t3601,2021-06-10,Mr. G. Arseneault,450,0,-4.471,False,False
2022-03-29#t6255,2022-03-29,Mr. K. Arseneau,450,0,-4.471,False,False
2023-03-30#t11409,2023-03-30,Mr. K. Chiasson,450,0,-4.471,False,False
2021-11-04#t4091,2021-11-04,Mr. K. Arseneau,451,0,-4.481,False,False
2023-12-08#t15291,2023-12-08,Ms. Mitton,451,0,-4.481,False,False
2023-12-12#t15404,2023-12-12,Hon. G. Savoie,451,0,-4.481,False,False
2021-02-12#t1415,2021-02-12,Mr. LeBlanc,452,0,-4.491,False,False
2024-06-06#t17634,2024-06-06,Mr. M. LeBlanc,452,0,-4.491,False,False
2025-11-20#t1214,2025-11-20,Mr. Weir,453,0,-4.5,False,False
2021-03-26#t1997,2021-03-26,Mr. Speaker,453,0,-4.5,False,False
2021-12-07#t5262,2021-12-07,Mr. K. Arseneau,453,0,-4.5,False,False
2021-12-17#t5927,2021-12-17,Mr. Bourque,453,0,-4.5,False,False
2024-05-08#t16342,2024-05-08,Mr. K. Arseneau,453,0,-4.5,False,False
2024-05-17#t16943,2024-05-17,,453,0,-4.5,False,False
2021-03-24#t1813,2021-03-24,Mr. Austin,454,0,-4.51,False,False
2021-03-25#t1953,2021-03-25,Mr. Melanson,454,0,-4.51,False,False
2023-06-09#t12623,2023-06-09,,454,0,-4.51,False,False
2022-06-01#t7451,2022-06-01,Mr. Guitard,455,0,-4.52,False,False
2021-06-10#t3681,2021-06-10,Mr. D’Amours,456,0,-4.53,False,False
2022-12-06#t10062,2022-12-06,Mr. G. Arseneault,456,0,-4.53,False,False
2023-11-03#t14014,2023-11-03,Mr. M. LeBlanc,456,0,-4.53,False,False
2021-05-21#t2906,2021-05-21,Hon. Ms. Dunn,593,1,-4.538,False,False
2026-03-25#t2406,2026-03-25,Mr. M. LeBlanc,457,0,-4.54,False,False
2026-05-14#t3159,2026-05-14,Mr. Coon,457,0,-4.54,False,False
2021-05-11#t2072,2021-05-11,,457,0,-4.54,False,False
