seg_id,date,speaker,n_words,orig_frac,p_ai
2025-10-28#t231w0,2025-10-28,Hon. C. Johnson,114,1.0,0.10658
2025-10-28#t232w0,2025-10-28,Mr. Lee,143,1.0,0.000441
2025-10-28#t233w0,2025-10-28,Hon. C. Johnson,117,1.0,0.000269
2025-10-28#t234w0,2025-10-28,Mr. Lee,161,1.0,0.000438
2025-10-28#t235w0,2025-10-28,Hon. C. Johnson,65,0.0,0.919365
2025-10-28#t236w0,2025-10-28,Mr. Austin,125,1.0,0.001884
2025-10-28#t237w0,2025-10-28,Hon. Mr. Herron,143,1.0,0.00019
2025-10-28#t238w0,2025-10-28,Mr. Austin,152,1.0,0.00017
2025-10-28#t239w0,2025-10-28,Hon. Mr. Randall,139,1.0,0.00017
2025-10-28#t240w0,2025-10-28,Mr. Austin,172,1.0,0.652672
2025-10-28#t241w0,2025-10-28,Hon. Mr. Herron,159,1.0,0.00072
2025-10-28#t242w0,2025-10-28,Mr. Coon,173,1.0,0.001472
2025-10-28#t243w0,2025-10-28,Hon. C. Johnson,129,1.0,0.001733
2025-10-28#t244w0,2025-10-28,Mr. Coon,160,1.0,0.000175
2025-10-28#t245w0,2025-10-28,Hon. C. Johnson,120,0.0,0.003703
2025-10-28#t246w0,2025-10-28,Ms. Scott-Wallace,162,1.0,0.000513
2025-10-28#t247w0,2025-10-28,Hon. Mr. Finnigan,135,0.0,0.949306
2025-10-28#t248w0,2025-10-28,Ms. Scott-Wallace,166,1.0,0.000314
2025-10-28#t249w0,2025-10-28,Hon. Mr. Finnigan,141,0.0,0.034559
2025-10-28#t250w0,2025-10-28,Mr. M. LeBlanc,93,1.0,0.006158
2025-10-28#t252w0,2025-10-28,Madam Speaker,119,1.0,0.00126
2025-10-28#t254w0,2025-10-28,Mr. Savoie,56,1.0,0.969685
2025-10-28#t256w0,2025-10-28,Madam Speaker,52,1.0,0.048941
2025-10-28#t262w0,2025-10-28,Hon. Mr. McKee,185,0.632,0.705274
2025-10-28#t263w0,2025-10-28,Mr. Weir,177,1.0,0.302135
2025-10-28#t264w0,2025-10-28,Mr. Coon,160,1.0,0.000353
2025-10-28#t265w0,2025-10-28,Hon. Mr. D’Amours,236,0.716,0.000177
2025-10-28#t266w0,2025-10-28,Mr. Cullins,307,1.0,0.000178
2025-10-28#t267w0,2025-10-28,Mr. Coon,276,0.848,0.00021
2025-10-28#t268w0,2025-10-28,Hon. C. Johnson,141,0.504,0.000169
2025-10-28#t269w0,2025-10-28,Mr. Lee,110,1.0,0.00096
2025-10-28#t270w0,2025-10-28,Ms. Mitton,148,0.311,0.89562
2025-10-28#t271w0,2025-10-28,Hon. C. Johnson,76,0.211,0.03928
2025-10-28#t272w0,2025-10-28,Hon. Mr. D’Amours,328,0.503,0.03309
2025-10-28#t272w1,2025-10-28,Hon. Mr. D’Amours,151,0.391,0.000244
2025-10-28#t273w0,2025-10-28,Hon. Mr. McKee,116,0.655,0.000178
2025-10-28#t274w0,2025-10-28,Mr. M. LeBlanc,250,1.0,0.000315
2025-10-28#t274w1,2025-10-28,Mr. M. LeBlanc,320,1.0,0.000318
2025-10-28#t275w0,2025-10-28,Mr. Coon,325,1.0,0.000438
2025-10-28#t275w1,2025-10-28,Mr. Coon,322,1.0,0.017446
2025-10-28#t275w2,2025-10-28,Mr. Coon,103,1.0,0.000442
2025-10-28#t278w0,2025-10-28,Mr. Monahan,359,0.657,0.000562
2025-10-28#t278w1,2025-10-28,Mr. Monahan,314,0.478,0.000255
2025-10-28#t278w2,2025-10-28,Mr. Monahan,345,0.507,0.000225
2025-10-28#t278w3,2025-10-28,Mr. Monahan,302,0.609,0.000219
2025-10-28#t278w4,2025-10-28,Mr. Monahan,348,0.802,0.000238
2025-10-28#t278w5,2025-10-28,Mr. Monahan,331,0.456,0.000177
2025-10-28#t278w6,2025-10-28,Mr. Monahan,360,0.269,0.000257
2025-10-28#t278w7,2025-10-28,Mr. Monahan,357,0.65,0.000175
2025-10-28#t278w8,2025-10-28,Mr. Monahan,357,0.815,0.000276
2025-10-28#t279w0,2025-10-28,Ms. Mitton,330,0.897,0.000754
2025-10-28#t279w1,2025-10-28,Ms. Mitton,342,1.0,0.000846
2025-10-28#t279w2,2025-10-28,Ms. Mitton,67,1.0,0.003826
2025-10-28#t280w0,2025-10-28,Mr. Lee,352,1.0,0.001939
2025-10-28#t280w1,2025-10-28,Mr. Lee,160,1.0,0.001132
2025-10-28#t280w2,2025-10-28,Mr. Lee,281,1.0,0.000215
2025-10-28#t280w3,2025-10-28,Mr. Lee,338,1.0,0.007957
2025-10-28#t280w4,2025-10-28,Mr. Lee,342,1.0,0.000998
2025-10-28#t280w5,2025-10-28,Mr. Lee,233,1.0,0.000189
2025-10-28#t280w6,2025-10-28,Mr. Lee,285,1.0,0.000268
2025-10-28#t280w7,2025-10-28,Mr. Lee,320,1.0,0.00026
2025-10-28#t280w8,2025-10-28,Mr. Lee,318,1.0,0.00022
2025-10-28#t280w9,2025-10-28,Mr. Lee,317,1.0,0.968255
2025-10-28#t280w10,2025-10-28,Mr. Lee,320,1.0,0.000182
2025-10-28#t280w11,2025-10-28,Mr. Lee,319,1.0,0.000303
2025-10-28#t280w12,2025-10-28,Mr. Lee,303,1.0,0.000174
2025-10-28#t280w13,2025-10-28,Mr. Lee,360,1.0,0.000763
2025-10-28#t280w14,2025-10-28,Mr. Lee,102,0.471,0.000694
2025-10-28#t282w0,2025-10-28,Ms. Mitton,260,0.981,0.000207
2025-10-28#t282w1,2025-10-28,Ms. Mitton,315,0.8,0.008583
2025-10-28#t282w2,2025-10-28,Ms. Mitton,345,1.0,0.000874
2025-10-28#t282w3,2025-10-28,Ms. Mitton,283,1.0,0.000989
2025-10-28#t282w4,2025-10-28,Ms. Mitton,348,0.727,0.000191
2025-10-28#t282w5,2025-10-28,Ms. Mitton,320,0.412,0.362243
2025-10-28#t282w6,2025-10-28,Ms. Mitton,324,1.0,0.000237
2025-10-28#t282w7,2025-10-28,Ms. Mitton,346,1.0,0.00024
2025-10-28#t282w8,2025-10-28,Ms. Mitton,342,1.0,0.000181
2025-10-28#t282w9,2025-10-28,Ms. Mitton,282,1.0,0.000334
2025-10-28#t282w10,2025-10-28,Ms. Mitton,320,1.0,0.000185
2025-10-28#t282w11,2025-10-28,Ms. Mitton,255,1.0,0.000178
2025-10-28#t282w12,2025-10-28,Ms. Mitton,359,0.63,0.011663
2025-10-28#t282w13,2025-10-28,Ms. Mitton,271,1.0,0.000178
2025-10-28#t282w14,2025-10-28,Ms. Mitton,173,0.936,0.000189
2025-10-28#t284w0,2025-10-28,Hon. Mr. Gauvin,109,0.0,0.003933
2025-10-28#t286w0,2025-10-28,Mr. Bourque,328,0.0,0.000206
2025-10-28#t286w1,2025-10-28,Mr. Bourque,276,0.312,0.000171
2025-10-28#t286w2,2025-10-28,Mr. Bourque,346,0.0,0.000186
2025-10-28#t286w3,2025-10-28,Mr. Bourque,270,0.0,0.035436
2025-10-28#t286w4,2025-10-28,Mr. Bourque,359,0.0,0.000183
2025-10-28#t286w5,2025-10-28,Mr. Bourque,290,0.069,0.002141
2025-10-28#t286w6,2025-10-28,Mr. Bourque,282,0.0,0.0002
2025-10-28#t286w7,2025-10-28,Mr. Bourque,290,0.0,0.00017
2025-10-28#t286w8,2025-10-28,Mr. Bourque,284,0.0,0.000171
2025-10-28#t286w9,2025-10-28,Mr. Bourque,360,0.0,0.000452
2025-10-28#t286w10,2025-10-28,Mr. Bourque,333,0.0,0.000178
2025-10-28#t286w11,2025-10-28,Mr. Bourque,333,0.0,0.000184
2025-10-28#t286w12,2025-10-28,Mr. Bourque,321,0.0,0.000188
2025-10-28#t286w13,2025-10-28,Mr. Bourque,307,0.0,0.000198
2025-10-28#t286w14,2025-10-28,Mr. Bourque,124,0.0,0.018742
2025-10-28#t288w0,2025-10-28,Ms. Conroy,280,1.0,0.011672
2025-10-28#t288w1,2025-10-28,Ms. Conroy,273,1.0,0.001684
2025-10-28#t288w2,2025-10-28,Ms. Conroy,326,1.0,0.001933
2025-10-28#t288w3,2025-10-28,Ms. Conroy,252,1.0,0.000369
2025-10-28#t288w4,2025-10-28,Ms. Conroy,359,1.0,0.0002
2025-10-28#t288w5,2025-10-28,Ms. Conroy,124,1.0,0.06898
2025-10-28#t289w0,2025-10-28,Ms. Conroy,357,1.0,0.00017
2025-10-28#t289w1,2025-10-28,Ms. Conroy,305,1.0,0.000176
2025-10-28#t289w2,2025-10-28,Ms. Conroy,343,1.0,0.000196
2025-10-28#t289w3,2025-10-28,Ms. Conroy,261,1.0,0.000226
2025-10-28#t289w4,2025-10-28,Ms. Conroy,349,1.0,0.000304
2025-10-28#t289w5,2025-10-28,Ms. Conroy,230,1.0,0.00094
2025-10-28#t291w0,2025-10-28,Ms. Conroy,111,1.0,0.953296
2025-10-28#t292w0,2025-10-28,Ms. Conroy,242,1.0,0.00019
2025-10-28#t293w0,2025-10-28,Ms. Conroy,304,1.0,0.00067
2025-10-28#t296w0,2025-10-28,Mr. Deputy Speaker,72,1.0,0.017571
2025-10-28#t297w0,2025-10-28,Ms. Conroy,317,1.0,0.000179
2025-10-28#t297w1,2025-10-28,Ms. Conroy,271,1.0,0.000181
2025-10-28#t297w2,2025-10-28,Ms. Conroy,297,1.0,0.000261
2025-10-28#t297w3,2025-10-28,Ms. Conroy,342,1.0,0.000584
2025-10-28#t298w0,2025-10-28,,348,1.0,0.008181
2025-10-28#t298w1,2025-10-28,,294,1.0,0.00018
2025-10-28#t298w2,2025-10-28,,187,1.0,0.000173
2025-10-28#t299w0,2025-10-28,Ms. Wilcott,284,1.0,0.000187
2025-10-28#t299w1,2025-10-28,Ms. Wilcott,300,1.0,0.000205
2025-10-28#t299w2,2025-10-28,Ms. Wilcott,345,1.0,0.000172
2025-10-28#t299w3,2025-10-28,Ms. Wilcott,351,1.0,0.000204
2025-10-28#t299w4,2025-10-28,Ms. Wilcott,304,1.0,0.000176
2025-10-28#t299w5,2025-10-28,Ms. Wilcott,315,1.0,0.00018
2025-10-28#t299w6,2025-10-28,Ms. Wilcott,215,1.0,0.056582
2025-10-28#t300w0,2025-10-28,Ms. Bockus,336,1.0,0.000201
2025-10-28#t300w1,2025-10-28,Ms. Bockus,89,1.0,0.000422
2025-10-28#t301w0,2025-10-28,Ms. Bockus,341,1.0,0.003555
2025-10-28#t301w1,2025-10-28,Ms. Bockus,146,1.0,0.988649
2025-10-29#t304w0,2025-10-29,Mr. Weir,173,1.0,0.000174
2025-10-29#t305w0,2025-10-29,Ms. M. Johnson,222,1.0,0.000177
2025-10-29#t306w0,2025-10-29,Mr. Johnston,100,0.0,0.001353
2025-10-29#t307w0,2025-10-29,Ms. Conroy,161,1.0,0.000195
2025-10-29#t308w0,2025-10-29,Mr. Coon,147,0.973,0.000186
2025-10-29#t309w0,2025-10-29,Ms. Vautour,148,0.0,0.000297
2025-10-29#t310w0,2025-10-29,Mr. Russell,132,1.0,0.000262
2025-10-29#t311w0,2025-10-29,Ms. Mitton,116,0.0,0.412605
2025-10-29#t312w0,2025-10-29,Hon. Mr. Herron,166,1.0,0.000174
2025-10-29#t313w0,2025-10-29,Mr. Robichaud,146,0.349,0.993587
2025-10-29#t315w0,2025-10-29,Mr. Savoie,89,0.775,0.006855
2025-10-29#t316w0,2025-10-29,Hon. Mr. Gauvin,90,0.0,0.998388
2025-10-29#t318w0,2025-10-29,Mr. Russell,117,1.0,0.000401
2025-10-29#t319w0,2025-10-29,Mr. Coon,187,1.0,0.000219
2025-10-29#t320w0,2025-10-29,Ms. Wilcott,163,1.0,0.001172
2025-10-29#t321w0,2025-10-29,Mr. Oliver,120,1.0,0.000183
2025-10-29#t322w0,2025-10-29,Mr. Mallet,166,0.0,0.000169
2025-10-29#t323w0,2025-10-29,Ms. Scott-Wallace,151,1.0,0.000178
2025-10-29#t324w0,2025-10-29,Mr. M. LeBlanc,166,1.0,0.000288
2025-10-29#t325w0,2025-10-29,Mr. Cullins,156,1.0,0.000244
2025-10-29#t326w0,2025-10-29,Mr. Robichaud,176,0.239,0.00023
2025-10-29#t327w0,2025-10-29,Ms. S. Wilson,142,1.0,0.00017
2025-10-29#t329w0,2025-10-29,Mr. Austin,197,1.0,0.000201
2025-10-29#t330w0,2025-10-29,Hon. Mr. McKee,110,1.0,0.001398
2025-10-29#t331w0,2025-10-29,Mr. Savoie,114,1.0,0.000175
2025-10-29#t332w0,2025-10-29,Hon. Mr. McKee,145,1.0,0.000173
2025-10-29#t333w0,2025-10-29,Mr. Savoie,88,1.0,0.001972
2025-10-29#t334w0,2025-10-29,Hon. Mr. McKee,175,1.0,0.014197
2025-10-29#t335w0,2025-10-29,Mr. Savoie,172,1.0,0.074471
2025-10-29#t336w0,2025-10-29,Hon. C. Johnson,112,1.0,0.002921
2025-10-29#t337w0,2025-10-29,Mr. Savoie,206,1.0,0.004002
2025-10-29#t338w0,2025-10-29,Hon. C. Johnson,80,1.0,0.000245
2025-10-29#t339w0,2025-10-29,Mr. Savoie,153,1.0,0.978512
2025-10-29#t340w0,2025-10-29,Hon. C. Johnson,105,0.0,0.000586
2025-10-29#t341w0,2025-10-29,Mr. Weir,117,1.0,0.000259
2025-10-29#t342w0,2025-10-29,Hon. M. McKee,173,0.965,0.000179
2025-10-29#t343w0,2025-10-29,Mr. Weir,156,1.0,0.000171
2025-10-29#t344w0,2025-10-29,Hon. Mr. McKee,153,1.0,0.039881
2025-10-29#t345w0,2025-10-29,Mr. Weir,183,1.0,0.000172
2025-10-29#t346w0,2025-10-29,Hon. Mr. McKee,174,1.0,0.000175
2025-10-29#t347w0,2025-10-29,Mr. Ames,126,1.0,0.000303
2025-10-29#t348w0,2025-10-29,Hon. Mr. Gauvin,176,0.0,0.996846
2025-10-29#t349w0,2025-10-29,Mr. Ames,63,1.0,0.000869
2025-10-29#t350w0,2025-10-29,Hon. Mr. Gauvin,106,0.0,0.000502
2025-10-29#t351w0,2025-10-29,Hon. Mr. Gauvin,75,0.0,0.012892
2025-10-29#t352w0,2025-10-29,Mr. Ames,61,1.0,0.254266
2025-10-29#t353w0,2025-10-29,Hon. Mr. Gauvin,231,0.0,0.00021
2025-10-29#t354w0,2025-10-29,Ms. Mitton,141,1.0,0.000177
2025-10-29#t355w0,2025-10-29,Hon. Mr. LePage,129,0.0,0.000587
2025-10-29#t356w0,2025-10-29,Ms. Mitton,144,1.0,0.000516
2025-10-29#t357w0,2025-10-29,Hon. Mr. LePage,138,0.0,0.032692
2025-10-29#t358w0,2025-10-29,Ms. Mitton,168,1.0,0.000187
2025-10-29#t359w0,2025-10-29,Hon. Mr. LePage,132,0.0,0.956363
2025-10-29#t360w0,2025-10-29,Mr. Monahan,154,1.0,0.000173
2025-10-29#t361w0,2025-10-29,Hon. C. Johnson,108,0.0,0.266867
2025-10-29#t363w0,2025-10-29,Ms. M. Johnson,66,1.0,0.003605
2025-10-29#t365w0,2025-10-29,Hon. K. Chiasson,154,0.0,0.00022
2025-10-29#t366w0,2025-10-29,Ms. Conroy,100,1.0,0.000629
2025-10-29#t367w0,2025-10-29,Mr. Coon,139,0.971,0.004776
2025-10-29#t368w0,2025-10-29,Hon. Mr. Herron,192,1.0,0.000218
2025-10-29#t369w0,2025-10-29,Mr. Austin,243,1.0,0.00018
2025-10-29#t370w0,2025-10-29,Mr. Coon,225,1.0,0.000206
2025-10-29#t371w0,2025-10-29,Hon. Mr. D’Amours,199,0.709,0.00027
2025-10-29#t372w0,2025-10-29,Mr. Cullins,191,1.0,0.000175
2025-10-29#t373w0,2025-10-29,Ms. Mitton,148,0.953,0.000176
2025-10-29#t374w0,2025-10-29,Madam Speaker,68,0.0,0.000264
2025-10-29#t375w0,2025-10-29,Ms. M. Johnson,89,1.0,0.000636
2025-10-29#t376w0,2025-10-29,Mr. M. LeBlanc,87,1.0,0.000359
2025-10-29#t377w0,2025-10-29,Madam Speaker,290,1.0,0.00033
2025-10-29#t377w1,2025-10-29,Madam Speaker,343,1.0,0.000182
2025-10-29#t377w2,2025-10-29,Madam Speaker,353,1.0,0.000241
2025-10-29#t377w3,2025-10-29,Madam Speaker,331,1.0,0.005334
2025-10-29#t377w4,2025-10-29,Madam Speaker,76,1.0,0.007852
2025-10-29#t378w0,2025-10-29,Mr. M. LeBlanc,307,0.0,0.000229
2025-10-29#t378w1,2025-10-29,Mr. M. LeBlanc,283,0.0,0.000418
2025-10-29#t378w2,2025-10-29,Mr. M. LeBlanc,311,0.322,0.000175
2025-10-29#t378w3,2025-10-29,Mr. M. LeBlanc,309,0.537,0.000229
2025-10-29#t378w4,2025-10-29,Mr. M. LeBlanc,334,0.659,0.000348
2025-10-29#t378w5,2025-10-29,Mr. M. LeBlanc,351,0.202,0.00018
2025-10-29#t378w6,2025-10-29,Mr. M. LeBlanc,299,0.753,0.000203
2025-10-29#t378w7,2025-10-29,Mr. M. LeBlanc,351,0.712,0.00134
2025-10-29#t378w8,2025-10-29,Mr. M. LeBlanc,340,0.706,0.000785
2025-10-29#t378w9,2025-10-29,Mr. M. LeBlanc,316,1.0,0.000247
2025-10-29#t378w10,2025-10-29,Mr. M. LeBlanc,293,0.778,0.000274
2025-10-29#t379w0,2025-10-29,Mr. M. LeBlanc,326,1.0,0.000231
2025-10-29#t379w1,2025-10-29,Mr. M. LeBlanc,350,0.874,0.00017
2025-10-29#t379w2,2025-10-29,Mr. M. LeBlanc,90,1.0,0.008316
2025-10-29#t382w0,2025-10-29,Mr. M. LeBlanc,157,1.0,0.011203
2025-10-29#t383w0,2025-10-29,Mr. M. LeBlanc,71,1.0,0.024872
2025-10-29#t385w0,2025-10-29,Mr. M. LeBlanc,247,0.551,0.000291
2025-10-29#t387w0,2025-10-29,Mr. M. LeBlanc,324,1.0,0.000171
2025-10-29#t387w1,2025-10-29,Mr. M. LeBlanc,112,1.0,0.981003
2025-10-29#t394w0,2025-10-29,Mr. Johnston,189,1.0,0.052954
2025-10-29#t396w0,2025-10-29,Ms. M. Johnson,330,1.0,0.001127
2025-10-29#t396w1,2025-10-29,Ms. M. Johnson,322,1.0,0.000171
2025-10-29#t396w2,2025-10-29,Ms. M. Johnson,306,1.0,0.000251
2025-10-29#t396w3,2025-10-29,Ms. M. Johnson,351,1.0,0.000171
2025-10-29#t396w4,2025-10-29,Ms. M. Johnson,290,1.0,0.000217
2025-10-29#t396w5,2025-10-29,Ms. M. Johnson,354,1.0,0.000177
2025-10-29#t396w6,2025-10-29,Ms. M. Johnson,297,1.0,0.000301
2025-10-29#t396w7,2025-10-29,Ms. M. Johnson,252,1.0,0.00029
2025-10-29#t396w8,2025-10-29,Ms. M. Johnson,346,1.0,0.000199
2025-10-29#t396w9,2025-10-29,Ms. M. Johnson,254,1.0,0.000422
2025-10-29#t396w10,2025-10-29,Ms. M. Johnson,337,1.0,0.000232
2025-10-29#t397w0,2025-10-29,Mr. J. LeBlanc,338,0.0,0.000176
2025-10-29#t397w1,2025-10-29,Mr. J. LeBlanc,294,0.163,0.000183
2025-10-29#t397w2,2025-10-29,Mr. J. LeBlanc,305,0.311,0.000173
2025-10-29#t397w3,2025-10-29,Mr. J. LeBlanc,349,0.504,0.986698
2025-10-29#t397w4,2025-10-29,Mr. J. LeBlanc,244,0.0,0.001861
2025-10-29#t397w5,2025-10-29,Mr. J. LeBlanc,348,0.471,0.000293
2025-10-29#t397w6,2025-10-29,Mr. J. LeBlanc,306,0.435,0.00032
2025-10-29#t397w7,2025-10-29,Mr. J. LeBlanc,313,0.776,0.000469
2025-10-29#t397w8,2025-10-29,Mr. J. LeBlanc,318,0.56,0.001044
2025-10-29#t397w9,2025-10-29,Mr. J. LeBlanc,352,0.111,0.015064
2025-10-29#t397w10,2025-10-29,Mr. J. LeBlanc,303,0.0,0.000286
2025-10-29#t397w11,2025-10-29,Mr. J. LeBlanc,282,0.0,0.000213
2025-10-29#t397w12,2025-10-29,Mr. J. LeBlanc,257,0.311,0.001054
2025-10-29#t397w13,2025-10-29,Mr. J. LeBlanc,299,0.421,0.0002
2025-10-29#t397w14,2025-10-29,Mr. J. LeBlanc,330,0.0,0.000386
2025-10-29#t397w15,2025-10-29,Mr. J. LeBlanc,346,0.373,0.000235
2025-10-29#t399w0,2025-10-29,Mr. Cullins,56,1.0,0.034633
2025-10-29#t400w0,2025-10-29,Mr. Cullins,334,1.0,0.000185
2025-10-29#t400w1,2025-10-29,Mr. Cullins,318,1.0,0.000171
2025-10-29#t400w2,2025-10-29,Mr. Cullins,250,1.0,0.097215
2025-10-29#t400w3,2025-10-29,Mr. Cullins,264,1.0,0.000178
2025-10-29#t400w4,2025-10-29,Mr. Cullins,281,1.0,0.867019
2025-10-29#t400w5,2025-10-29,Mr. Cullins,350,1.0,0.000185
2025-10-29#t400w6,2025-10-29,Mr. Cullins,357,1.0,0.00273
2025-10-29#t400w7,2025-10-29,Mr. Cullins,54,1.0,0.009249
2025-10-29#t401w0,2025-10-29,,325,1.0,0.000803
2025-10-29#t401w1,2025-10-29,,349,1.0,0.000295
2025-10-29#t401w2,2025-10-29,,131,1.0,0.000171
2025-10-29#t403w0,2025-10-29,Madam Speaker,344,0.547,0.000181
2025-10-29#t403w1,2025-10-29,Madam Speaker,344,0.558,0.000173
2025-10-29#t403w2,2025-10-29,Madam Speaker,201,0.726,0.01468
2025-10-29#t404w0,2025-10-29,Mr. Lee,195,1.0,0.000232
2025-10-29#t404w1,2025-10-29,Mr. Lee,187,1.0,0.000185
2025-10-29#t404w2,2025-10-29,Mr. Lee,247,1.0,0.000183
2025-10-29#t404w3,2025-10-29,Mr. Lee,315,1.0,0.057415
2025-10-29#t404w4,2025-10-29,Mr. Lee,355,1.0,0.000171
2025-10-29#t404w5,2025-10-29,Mr. Lee,350,1.0,0.003206
2025-10-29#t404w6,2025-10-29,Mr. Lee,101,1.0,0.035529
2025-10-29#t405w0,2025-10-29,Ms. Mitton,335,0.866,0.000173
2025-10-29#t405w1,2025-10-29,Ms. Mitton,313,0.495,0.0002
2025-10-29#t405w2,2025-10-29,Ms. Mitton,359,0.437,0.000212
2025-10-29#t406w0,2025-10-29,Ms. M. Wilson,332,1.0,0.000201
2025-10-29#t406w1,2025-10-29,Ms. M. Wilson,289,1.0,0.00032
2025-10-29#t406w2,2025-10-29,Ms. M. Wilson,305,1.0,0.000334
2025-10-29#t406w3,2025-10-29,Ms. M. Wilson,334,1.0,0.000277
2025-10-29#t406w4,2025-10-29,Ms. M. Wilson,356,1.0,0.000179
2025-10-29#t407w0,2025-10-29,Mr. Coon,346,0.887,0.000187
2025-10-29#t407w1,2025-10-29,Mr. Coon,328,1.0,0.000176
2025-10-29#t407w2,2025-10-29,Mr. Coon,359,0.518,0.000171
2025-10-29#t407w3,2025-10-29,Mr. Coon,194,0.345,0.34855
2025-10-29#t408w0,2025-10-29,Mr. Ames,350,1.0,0.000183
2025-10-29#t408w1,2025-10-29,Mr. Ames,281,1.0,0.00026
2025-10-29#t409w0,2025-10-29,Mr. Coon,319,0.987,0.000211
2025-10-29#t409w1,2025-10-29,Mr. Coon,315,1.0,0.000169
2025-10-29#t411w0,2025-10-29,Mr. Austin,328,1.0,0.000171
2025-10-29#t411w1,2025-10-29,Mr. Austin,246,1.0,0.000818
2025-10-29#t411w2,2025-10-29,Mr. Austin,318,1.0,0.000174
2025-10-29#t411w3,2025-10-29,Mr. Austin,311,0.415,0.00021
2025-10-29#t411w4,2025-10-29,Mr. Austin,351,0.519,0.000251
2025-10-29#t411w5,2025-10-29,Mr. Austin,267,0.581,0.000336
2025-10-29#t412w0,2025-10-29,Mr. Oliver,328,1.0,0.000284
2025-10-29#t412w1,2025-10-29,Mr. Oliver,322,1.0,0.000404
2025-10-29#t412w2,2025-10-29,Mr. Oliver,270,1.0,0.000172
2025-10-29#t413w0,2025-10-29,Mr. Coon,359,1.0,0.00032
2025-10-30#t415w0,2025-10-30,Hon. Mr. Herron,77,1.0,0.077743
2025-10-30#t416w0,2025-10-30,Hon. Mr. Herron,336,1.0,0.000224
2025-10-30#t416w1,2025-10-30,Hon. Mr. Herron,122,1.0,0.001085
2025-10-30#t417w0,2025-10-30,Mr. Savoie,225,0.973,0.003961
2025-10-30#t418w0,2025-10-30,Mr. Coon,91,0.956,0.425607
2025-10-30#t419w0,2025-10-30,Mr. Coon,93,1.0,0.000186
2025-10-30#t420w0,2025-10-30,Ms. Conroy,287,1.0,0.048105
2025-10-30#t420w1,2025-10-30,Ms. Conroy,82,1.0,0.003091
2025-10-30#t421w0,2025-10-30,Mr. Johnston,184,0.663,0.000252
2025-10-30#t423w0,2025-10-30,Hon. Ms. Holt,336,1.0,0.000198
2025-10-30#t423w1,2025-10-30,Hon. Ms. Holt,260,1.0,0.000377
2025-10-30#t425w0,2025-10-30,Mr. Lee,330,1.0,0.000183
2025-10-30#t426w0,2025-10-30,Hon. Ms. Thériault,195,0.0,0.011643
2025-10-30#t427w0,2025-10-30,Ms. M. Johnson,230,1.0,0.000176
2025-10-30#t428w0,2025-10-30,Mr. Oliver,180,1.0,0.012099
2025-10-30#t430w0,2025-10-30,Ms. Sodhi,176,1.0,0.000238
2025-10-30#t431w0,2025-10-30,Ms. Scott-Wallace,158,1.0,0.000267
2025-10-30#t432w0,2025-10-30,Mr. Coon,141,1.0,0.003752
2025-10-30#t433w0,2025-10-30,Hon. C. Johnson,136,0.0,0.001588
2025-10-30#t434w0,2025-10-30,Ms. Mitton,126,0.976,0.000191
2025-10-30#t435w0,2025-10-30,Ms. M. Wilson,135,1.0,0.001304
2025-10-30#t436w0,2025-10-30,Ms. Mitton,154,1.0,0.000177
2025-10-30#t437w0,2025-10-30,Mr. Johnston,167,0.898,0.001657
2025-10-30#t438w0,2025-10-30,Mr. Hogan,146,1.0,0.000641
2025-10-30#t439w0,2025-10-30,Mr. Arseneault,146,0.637,0.000232
2025-10-30#t440w0,2025-10-30,Mr. Ames,117,1.0,0.001232
2025-10-30#t441w0,2025-10-30,Ms. Sodhi,148,1.0,0.000628
2025-10-30#t442w0,2025-10-30,Ms. M. Johnson,132,1.0,0.000332
2025-10-30#t443w0,2025-10-30,Mr. Doucet,122,1.0,0.027656
2025-10-30#t444w0,2025-10-30,Ms. Conroy,133,1.0,0.000186
2025-10-30#t445w0,2025-10-30,Mr. Savoie,180,0.956,0.000181
2025-10-30#t446w0,2025-10-30,Hon. Ms. Holt,122,1.0,0.222622
2025-10-30#t447w0,2025-10-30,Mr. Savoie,142,1.0,0.000167
2025-10-30#t448w0,2025-10-30,Hon. Mr. Legacy,164,1.0,0.002028
2025-10-30#t449w0,2025-10-30,Mr. Savoie,137,1.0,0.000202
2025-10-30#t450w0,2025-10-30,Hon. Mr. Herron,160,1.0,0.000328
2025-10-30#t451w0,2025-10-30,Mr. Savoie,93,1.0,0.000393
2025-10-30#t452w0,2025-10-30,Hon. Mr. Herron,140,1.0,0.001195
2025-10-30#t453w0,2025-10-30,Mr. Savoie,171,1.0,0.000208
2025-10-30#t454w0,2025-10-30,Hon. Mr. Herron,118,1.0,0.270952
2025-10-30#t455w0,2025-10-30,Mr. Savoie,128,1.0,0.018136
2025-10-30#t457w0,2025-10-30,Mr. Lee,128,1.0,0.003065
2025-10-30#t458w0,2025-10-30,Hon. C. Johnson,63,1.0,0.732175
2025-10-30#t459w0,2025-10-30,Mr. Lee,129,1.0,0.000179
2025-10-30#t460w0,2025-10-30,Hon. C. Johnson,74,1.0,0.012489
2025-10-30#t461w0,2025-10-30,Hon. C. Johnson,52,1.0,0.025181
2025-10-30#t462w0,2025-10-30,Mr. Lee,156,1.0,0.001021
2025-10-30#t464w0,2025-10-30,Hon. C. Johnson,110,1.0,0.001395
2025-10-30#t465w0,2025-10-30,Mr. Hogan,106,1.0,0.72647
