seg_id,date,speaker,n_words,orig_frac,p_ai
2025-10-28#t234w0,2025-10-28,Mr. Lee,161,1.0,0.032128
2025-10-28#t235w0,2025-10-28,Hon. C. Johnson,65,0.0,0.998941
2025-10-28#t236w0,2025-10-28,Mr. Austin,125,1.0,0.724374
2025-10-28#t237w0,2025-10-28,Hon. Mr. Herron,143,1.0,0.035322
2025-10-28#t238w0,2025-10-28,Mr. Austin,152,1.0,0.107796
2025-10-28#t239w0,2025-10-28,Hon. Mr. Randall,139,1.0,0.216705
2025-10-28#t240w0,2025-10-28,Mr. Austin,172,1.0,0.19423
2025-10-28#t241w0,2025-10-28,Hon. Mr. Herron,159,1.0,0.035555
2025-10-28#t242w0,2025-10-28,Mr. Coon,173,1.0,0.188132
2025-10-28#t243w0,2025-10-28,Hon. C. Johnson,129,1.0,0.584959
2025-10-28#t244w0,2025-10-28,Mr. Coon,160,1.0,0.015163
2025-10-28#t245w0,2025-10-28,Hon. C. Johnson,120,0.0,0.417522
2025-10-28#t246w0,2025-10-28,Ms. Scott-Wallace,162,1.0,0.156335
2025-10-28#t247w0,2025-10-28,Hon. Mr. Finnigan,135,0.0,0.614823
2025-10-28#t248w0,2025-10-28,Ms. Scott-Wallace,166,1.0,0.058236
2025-10-28#t249w0,2025-10-28,Hon. Mr. Finnigan,141,0.0,0.537914
2025-10-28#t250w0,2025-10-28,Mr. M. LeBlanc,93,1.0,0.377898
2025-10-28#t252w0,2025-10-28,Madam Speaker,119,1.0,0.867392
2025-10-28#t254w0,2025-10-28,Mr. Savoie,56,1.0,0.999183
2025-10-28#t256w0,2025-10-28,Madam Speaker,52,1.0,0.99921
2025-10-28#t262w0,2025-10-28,Hon. Mr. McKee,185,0.632,0.250798
2025-10-28#t263w0,2025-10-28,Mr. Weir,177,1.0,0.257077
2025-10-28#t264w0,2025-10-28,Mr. Coon,160,1.0,0.021327
2025-10-28#t265w0,2025-10-28,Hon. Mr. D’Amours,236,0.716,0.020749
2025-10-28#t266w0,2025-10-28,Mr. Cullins,307,1.0,0.007597
2025-10-28#t267w0,2025-10-28,Mr. Coon,276,0.848,0.020095
2025-10-28#t268w0,2025-10-28,Hon. C. Johnson,141,0.504,0.707039
2025-10-28#t269w0,2025-10-28,Mr. Lee,110,1.0,0.96695
2025-10-28#t270w0,2025-10-28,Ms. Mitton,148,0.311,0.188603
2025-10-28#t271w0,2025-10-28,Hon. C. Johnson,76,0.211,0.994506
2025-10-28#t272w0,2025-10-28,Hon. Mr. D’Amours,328,0.503,0.63755
2025-10-28#t272w1,2025-10-28,Hon. Mr. D’Amours,151,0.391,0.417841
2025-10-28#t273w0,2025-10-28,Hon. Mr. McKee,116,0.655,0.998252
2025-10-28#t274w0,2025-10-28,Mr. M. LeBlanc,250,1.0,0.7176
2025-10-28#t274w1,2025-10-28,Mr. M. LeBlanc,320,1.0,0.079978
2025-10-28#t275w0,2025-10-28,Mr. Coon,325,1.0,0.016499
2025-10-28#t275w1,2025-10-28,Mr. Coon,322,1.0,0.139062
2025-10-28#t275w2,2025-10-28,Mr. Coon,103,1.0,0.997881
2025-10-28#t278w0,2025-10-28,Mr. Monahan,359,0.657,0.023011
2025-10-28#t278w1,2025-10-28,Mr. Monahan,314,0.478,0.012317
2025-10-28#t278w2,2025-10-28,Mr. Monahan,345,0.507,0.067304
2025-10-28#t278w3,2025-10-28,Mr. Monahan,302,0.609,0.042887
2025-10-28#t278w4,2025-10-28,Mr. Monahan,348,0.802,0.014527
2025-10-28#t278w5,2025-10-28,Mr. Monahan,331,0.456,0.026525
2025-10-28#t278w6,2025-10-28,Mr. Monahan,360,0.269,0.060558
2025-10-28#t278w7,2025-10-28,Mr. Monahan,357,0.65,0.027776
2025-10-28#t278w8,2025-10-28,Mr. Monahan,357,0.815,0.05039
2025-10-28#t279w0,2025-10-28,Ms. Mitton,330,0.897,0.021878
2025-10-28#t279w1,2025-10-28,Ms. Mitton,342,1.0,0.039761
2025-10-28#t279w2,2025-10-28,Ms. Mitton,67,1.0,0.990217
2025-10-28#t280w0,2025-10-28,Mr. Lee,352,1.0,0.061911
2025-10-28#t280w1,2025-10-28,Mr. Lee,160,1.0,0.064201
2025-10-28#t280w2,2025-10-28,Mr. Lee,281,1.0,0.27132
2025-10-28#t280w3,2025-10-28,Mr. Lee,338,1.0,0.141712
2025-10-28#t280w4,2025-10-28,Mr. Lee,342,1.0,0.605643
2025-10-28#t280w5,2025-10-28,Mr. Lee,233,1.0,0.096839
2025-10-28#t280w6,2025-10-28,Mr. Lee,285,1.0,0.381666
2025-10-28#t280w7,2025-10-28,Mr. Lee,320,1.0,0.068229
2025-10-28#t280w8,2025-10-28,Mr. Lee,318,1.0,0.068291
2025-10-28#t280w9,2025-10-28,Mr. Lee,317,1.0,0.751252
2025-10-28#t280w10,2025-10-28,Mr. Lee,320,1.0,0.022035
2025-10-28#t280w11,2025-10-28,Mr. Lee,319,1.0,0.546922
2025-10-28#t280w12,2025-10-28,Mr. Lee,303,1.0,0.434153
2025-10-28#t280w13,2025-10-28,Mr. Lee,360,1.0,0.055246
2025-10-28#t280w14,2025-10-28,Mr. Lee,102,0.471,0.993756
2025-10-28#t282w0,2025-10-28,Ms. Mitton,260,0.981,0.112069
2025-10-28#t282w1,2025-10-28,Ms. Mitton,315,0.8,0.033435
2025-10-28#t282w2,2025-10-28,Ms. Mitton,345,1.0,0.056221
2025-10-28#t282w3,2025-10-28,Ms. Mitton,283,1.0,0.011688
2025-10-28#t282w4,2025-10-28,Ms. Mitton,348,0.727,0.034238
2025-10-28#t282w5,2025-10-28,Ms. Mitton,320,0.412,0.026896
2025-10-28#t282w6,2025-10-28,Ms. Mitton,324,1.0,0.106503
2025-10-28#t282w7,2025-10-28,Ms. Mitton,346,1.0,0.012615
2025-10-28#t282w8,2025-10-28,Ms. Mitton,342,1.0,0.025315
2025-10-28#t282w9,2025-10-28,Ms. Mitton,282,1.0,0.030901
2025-10-28#t282w10,2025-10-28,Ms. Mitton,320,1.0,0.010791
2025-10-28#t282w11,2025-10-28,Ms. Mitton,255,1.0,0.10549
2025-10-28#t282w12,2025-10-28,Ms. Mitton,359,0.63,0.026292
2025-10-28#t282w13,2025-10-28,Ms. Mitton,271,1.0,0.058895
2025-10-28#t282w14,2025-10-28,Ms. Mitton,173,0.936,0.467756
2025-10-28#t284w0,2025-10-28,Hon. Mr. Gauvin,109,0.0,0.635173
2025-10-28#t286w0,2025-10-28,Mr. Bourque,328,0.0,0.01099
2025-10-28#t286w1,2025-10-28,Mr. Bourque,276,0.312,0.027069
2025-10-28#t286w2,2025-10-28,Mr. Bourque,346,0.0,0.009756
2025-10-28#t286w3,2025-10-28,Mr. Bourque,270,0.0,0.175168
2025-10-28#t286w4,2025-10-28,Mr. Bourque,359,0.0,0.050508
2025-10-28#t286w5,2025-10-28,Mr. Bourque,290,0.069,0.112578
2025-10-28#t286w6,2025-10-28,Mr. Bourque,282,0.0,0.027544
2025-10-28#t286w7,2025-10-28,Mr. Bourque,290,0.0,0.105195
2025-10-28#t286w8,2025-10-28,Mr. Bourque,284,0.0,0.033096
2025-10-28#t286w9,2025-10-28,Mr. Bourque,360,0.0,0.037461
2025-10-28#t286w10,2025-10-28,Mr. Bourque,333,0.0,0.06088
2025-10-28#t286w11,2025-10-28,Mr. Bourque,333,0.0,0.039068
2025-10-28#t286w12,2025-10-28,Mr. Bourque,321,0.0,0.047872
2025-10-28#t286w13,2025-10-28,Mr. Bourque,307,0.0,0.059937
2025-10-28#t286w14,2025-10-28,Mr. Bourque,124,0.0,0.564539
2025-10-28#t288w0,2025-10-28,Ms. Conroy,280,1.0,0.060533
2025-10-28#t288w1,2025-10-28,Ms. Conroy,273,1.0,0.104708
2025-10-28#t288w2,2025-10-28,Ms. Conroy,326,1.0,0.032825
2025-10-28#t288w3,2025-10-28,Ms. Conroy,252,1.0,0.01509
2025-10-28#t288w4,2025-10-28,Ms. Conroy,359,1.0,0.013865
2025-10-28#t288w5,2025-10-28,Ms. Conroy,124,1.0,0.68862
2025-10-28#t289w0,2025-10-28,Ms. Conroy,357,1.0,0.015598
2025-10-28#t289w1,2025-10-28,Ms. Conroy,305,1.0,0.019838
2025-10-28#t289w2,2025-10-28,Ms. Conroy,343,1.0,0.014693
2025-10-28#t289w3,2025-10-28,Ms. Conroy,261,1.0,0.023648
2025-10-28#t289w4,2025-10-28,Ms. Conroy,349,1.0,0.094551
2025-10-28#t289w5,2025-10-28,Ms. Conroy,230,1.0,0.689794
2025-10-28#t291w0,2025-10-28,Ms. Conroy,111,1.0,0.997066
2025-10-28#t292w0,2025-10-28,Ms. Conroy,242,1.0,0.019371
2025-10-28#t293w0,2025-10-28,Ms. Conroy,304,1.0,0.043307
2025-10-28#t296w0,2025-10-28,Mr. Deputy Speaker,72,1.0,0.990332
2025-10-28#t297w0,2025-10-28,Ms. Conroy,317,1.0,0.051947
2025-10-28#t297w1,2025-10-28,Ms. Conroy,271,1.0,0.013017
2025-10-28#t297w2,2025-10-28,Ms. Conroy,297,1.0,0.03823
2025-10-28#t297w3,2025-10-28,Ms. Conroy,342,1.0,0.028869
2025-10-28#t298w0,2025-10-28,,348,1.0,0.161815
2025-10-28#t298w1,2025-10-28,,294,1.0,0.030383
2025-10-28#t298w2,2025-10-28,,187,1.0,0.110453
2025-10-28#t299w0,2025-10-28,Ms. Wilcott,284,1.0,0.008151
2025-10-28#t299w1,2025-10-28,Ms. Wilcott,300,1.0,0.042072
2025-10-28#t299w2,2025-10-28,Ms. Wilcott,345,1.0,0.029471
2025-10-28#t299w3,2025-10-28,Ms. Wilcott,351,1.0,0.034393
2025-10-28#t299w4,2025-10-28,Ms. Wilcott,304,1.0,0.099685
2025-10-28#t299w5,2025-10-28,Ms. Wilcott,315,1.0,0.132105
2025-10-28#t299w6,2025-10-28,Ms. Wilcott,215,1.0,0.059998
2025-10-28#t300w0,2025-10-28,Ms. Bockus,336,1.0,0.040263
2025-10-28#t300w1,2025-10-28,Ms. Bockus,89,1.0,0.998519
2025-10-28#t301w0,2025-10-28,Ms. Bockus,341,1.0,0.991049
2025-10-28#t301w1,2025-10-28,Ms. Bockus,146,1.0,0.997561
2025-10-29#t304w0,2025-10-29,Mr. Weir,173,1.0,0.016966
2025-10-29#t305w0,2025-10-29,Ms. M. Johnson,222,1.0,0.108229
2025-10-29#t306w0,2025-10-29,Mr. Johnston,100,0.0,0.987039
2025-10-29#t307w0,2025-10-29,Ms. Conroy,161,1.0,0.161991
2025-10-29#t308w0,2025-10-29,Mr. Coon,147,0.973,0.761404
2025-10-29#t309w0,2025-10-29,Ms. Vautour,148,0.0,0.185054
2025-10-29#t310w0,2025-10-29,Mr. Russell,132,1.0,0.144875
2025-10-29#t311w0,2025-10-29,Ms. Mitton,116,0.0,0.981364
2025-10-29#t312w0,2025-10-29,Hon. Mr. Herron,166,1.0,0.04599
2025-10-29#t313w0,2025-10-29,Mr. Robichaud,146,0.349,0.823223
2025-10-29#t315w0,2025-10-29,Mr. Savoie,89,0.775,0.872982
2025-10-29#t316w0,2025-10-29,Hon. Mr. Gauvin,90,0.0,0.976968
2025-10-29#t318w0,2025-10-29,Mr. Russell,117,1.0,0.168497
2025-10-29#t319w0,2025-10-29,Mr. Coon,187,1.0,0.017691
2025-10-29#t320w0,2025-10-29,Ms. Wilcott,163,1.0,0.817153
2025-10-29#t321w0,2025-10-29,Mr. Oliver,120,1.0,0.144876
2025-10-29#t322w0,2025-10-29,Mr. Mallet,166,0.0,0.124155
2025-10-29#t323w0,2025-10-29,Ms. Scott-Wallace,151,1.0,0.834452
2025-10-29#t324w0,2025-10-29,Mr. M. LeBlanc,166,1.0,0.715335
2025-10-29#t325w0,2025-10-29,Mr. Cullins,156,1.0,0.737546
2025-10-29#t326w0,2025-10-29,Mr. Robichaud,176,0.239,0.114508
2025-10-29#t327w0,2025-10-29,Ms. S. Wilson,142,1.0,0.090154
2025-10-29#t329w0,2025-10-29,Mr. Austin,197,1.0,0.065333
2025-10-29#t330w0,2025-10-29,Hon. Mr. McKee,110,1.0,0.439918
2025-10-29#t331w0,2025-10-29,Mr. Savoie,114,1.0,0.660283
2025-10-29#t332w0,2025-10-29,Hon. Mr. McKee,145,1.0,0.032556
2025-10-29#t333w0,2025-10-29,Mr. Savoie,88,1.0,0.991306
2025-10-29#t334w0,2025-10-29,Hon. Mr. McKee,175,1.0,0.134967
2025-10-29#t335w0,2025-10-29,Mr. Savoie,172,1.0,0.116243
2025-10-29#t336w0,2025-10-29,Hon. C. Johnson,112,1.0,0.269346
2025-10-29#t337w0,2025-10-29,Mr. Savoie,206,1.0,0.212799
2025-10-29#t338w0,2025-10-29,Hon. C. Johnson,80,1.0,0.617456
2025-10-29#t339w0,2025-10-29,Mr. Savoie,153,1.0,0.423032
2025-10-29#t340w0,2025-10-29,Hon. C. Johnson,105,0.0,0.992724
2025-10-29#t341w0,2025-10-29,Mr. Weir,117,1.0,0.919316
2025-10-29#t342w0,2025-10-29,Hon. M. McKee,173,0.965,0.069666
2025-10-29#t343w0,2025-10-29,Mr. Weir,156,1.0,0.050039
2025-10-29#t344w0,2025-10-29,Hon. Mr. McKee,153,1.0,0.018136
2025-10-29#t345w0,2025-10-29,Mr. Weir,183,1.0,0.019817
2025-10-29#t346w0,2025-10-29,Hon. Mr. McKee,174,1.0,0.03508
2025-10-29#t347w0,2025-10-29,Mr. Ames,126,1.0,0.984293
2025-10-29#t348w0,2025-10-29,Hon. Mr. Gauvin,176,0.0,0.058228
2025-10-29#t349w0,2025-10-29,Mr. Ames,63,1.0,0.999556
2025-10-29#t350w0,2025-10-29,Hon. Mr. Gauvin,106,0.0,0.455054
2025-10-29#t351w0,2025-10-29,Hon. Mr. Gauvin,75,0.0,0.999196
2025-10-29#t352w0,2025-10-29,Mr. Ames,61,1.0,0.999474
2025-10-29#t353w0,2025-10-29,Hon. Mr. Gauvin,231,0.0,0.024078
2025-10-29#t354w0,2025-10-29,Ms. Mitton,141,1.0,0.034733
2025-10-29#t355w0,2025-10-29,Hon. Mr. LePage,129,0.0,0.182573
2025-10-29#t356w0,2025-10-29,Ms. Mitton,144,1.0,0.084363
2025-10-29#t357w0,2025-10-29,Hon. Mr. LePage,138,0.0,0.121262
2025-10-29#t358w0,2025-10-29,Ms. Mitton,168,1.0,0.066735
2025-10-29#t359w0,2025-10-29,Hon. Mr. LePage,132,0.0,0.714235
2025-10-29#t360w0,2025-10-29,Mr. Monahan,154,1.0,0.157459
2025-10-29#t361w0,2025-10-29,Hon. C. Johnson,108,0.0,0.992589
2025-10-29#t363w0,2025-10-29,Ms. M. Johnson,66,1.0,0.997775
2025-10-29#t365w0,2025-10-29,Hon. K. Chiasson,154,0.0,0.29348
2025-10-29#t366w0,2025-10-29,Ms. Conroy,100,1.0,0.908242
2025-10-29#t367w0,2025-10-29,Mr. Coon,139,0.971,0.37209
2025-10-29#t368w0,2025-10-29,Hon. Mr. Herron,192,1.0,0.821008
2025-10-29#t369w0,2025-10-29,Mr. Austin,243,1.0,0.03447
2025-10-29#t370w0,2025-10-29,Mr. Coon,225,1.0,0.02366
2025-10-29#t371w0,2025-10-29,Hon. Mr. D’Amours,199,0.709,0.16437
2025-10-29#t372w0,2025-10-29,Mr. Cullins,191,1.0,0.037132
2025-10-29#t373w0,2025-10-29,Ms. Mitton,148,0.953,0.958093
2025-10-29#t374w0,2025-10-29,Madam Speaker,68,0.0,0.995383
2025-10-29#t375w0,2025-10-29,Ms. M. Johnson,89,1.0,0.999076
2025-10-29#t376w0,2025-10-29,Mr. M. LeBlanc,87,1.0,0.755052
2025-10-29#t377w0,2025-10-29,Madam Speaker,290,1.0,0.990669
2025-10-29#t377w1,2025-10-29,Madam Speaker,343,1.0,0.940858
2025-10-29#t377w2,2025-10-29,Madam Speaker,353,1.0,0.122573
2025-10-29#t377w3,2025-10-29,Madam Speaker,331,1.0,0.230705
2025-10-29#t377w4,2025-10-29,Madam Speaker,76,1.0,0.997002
2025-10-29#t378w0,2025-10-29,Mr. M. LeBlanc,307,0.0,0.067014
2025-10-29#t378w1,2025-10-29,Mr. M. LeBlanc,283,0.0,0.036234
2025-10-29#t378w2,2025-10-29,Mr. M. LeBlanc,311,0.322,0.068645
2025-10-29#t378w3,2025-10-29,Mr. M. LeBlanc,309,0.537,0.032454
2025-10-29#t378w4,2025-10-29,Mr. M. LeBlanc,334,0.659,0.005947
2025-10-29#t378w5,2025-10-29,Mr. M. LeBlanc,351,0.202,0.626192
2025-10-29#t378w6,2025-10-29,Mr. M. LeBlanc,299,0.753,0.23198
2025-10-29#t378w7,2025-10-29,Mr. M. LeBlanc,351,0.712,0.193419
2025-10-29#t378w8,2025-10-29,Mr. M. LeBlanc,340,0.706,0.224861
2025-10-29#t378w9,2025-10-29,Mr. M. LeBlanc,316,1.0,0.084014
2025-10-29#t378w10,2025-10-29,Mr. M. LeBlanc,293,0.778,0.128721
2025-10-29#t379w0,2025-10-29,Mr. M. LeBlanc,326,1.0,0.03738
2025-10-29#t379w1,2025-10-29,Mr. M. LeBlanc,350,0.874,0.065513
2025-10-29#t379w2,2025-10-29,Mr. M. LeBlanc,90,1.0,0.775875
2025-10-29#t382w0,2025-10-29,Mr. M. LeBlanc,157,1.0,0.073448
2025-10-29#t383w0,2025-10-29,Mr. M. LeBlanc,71,1.0,0.997783
2025-10-29#t385w0,2025-10-29,Mr. M. LeBlanc,247,0.551,0.445301
2025-10-29#t387w0,2025-10-29,Mr. M. LeBlanc,324,1.0,0.014925
2025-10-29#t387w1,2025-10-29,Mr. M. LeBlanc,112,1.0,0.764685
2025-10-29#t394w0,2025-10-29,Mr. Johnston,189,1.0,0.018573
2025-10-29#t396w0,2025-10-29,Ms. M. Johnson,330,1.0,0.017264
2025-10-29#t396w1,2025-10-29,Ms. M. Johnson,322,1.0,0.008055
2025-10-29#t396w2,2025-10-29,Ms. M. Johnson,306,1.0,0.015193
2025-10-29#t396w3,2025-10-29,Ms. M. Johnson,351,1.0,0.034453
2025-10-29#t396w4,2025-10-29,Ms. M. Johnson,290,1.0,0.078585
2025-10-29#t396w5,2025-10-29,Ms. M. Johnson,354,1.0,0.030468
2025-10-29#t396w6,2025-10-29,Ms. M. Johnson,297,1.0,0.732225
2025-10-29#t396w7,2025-10-29,Ms. M. Johnson,252,1.0,0.868271
2025-10-29#t396w8,2025-10-29,Ms. M. Johnson,346,1.0,0.081201
2025-10-29#t396w9,2025-10-29,Ms. M. Johnson,254,1.0,0.011969
2025-10-29#t396w10,2025-10-29,Ms. M. Johnson,337,1.0,0.057098
2025-10-29#t397w0,2025-10-29,Mr. J. LeBlanc,338,0.0,0.024201
2025-10-29#t397w1,2025-10-29,Mr. J. LeBlanc,294,0.163,0.043085
2025-10-29#t397w2,2025-10-29,Mr. J. LeBlanc,305,0.311,0.085831
2025-10-29#t397w3,2025-10-29,Mr. J. LeBlanc,349,0.504,0.029905
2025-10-29#t397w4,2025-10-29,Mr. J. LeBlanc,244,0.0,0.098469
2025-10-29#t397w5,2025-10-29,Mr. J. LeBlanc,348,0.471,0.031785
2025-10-29#t397w6,2025-10-29,Mr. J. LeBlanc,306,0.435,0.140571
2025-10-29#t397w7,2025-10-29,Mr. J. LeBlanc,313,0.776,0.185896
2025-10-29#t397w8,2025-10-29,Mr. J. LeBlanc,318,0.56,0.027169
2025-10-29#t397w9,2025-10-29,Mr. J. LeBlanc,352,0.111,0.086709
2025-10-29#t397w10,2025-10-29,Mr. J. LeBlanc,303,0.0,0.079478
2025-10-29#t397w11,2025-10-29,Mr. J. LeBlanc,282,0.0,0.030506
2025-10-29#t397w12,2025-10-29,Mr. J. LeBlanc,257,0.311,0.013729
2025-10-29#t397w13,2025-10-29,Mr. J. LeBlanc,299,0.421,0.053171
2025-10-29#t397w14,2025-10-29,Mr. J. LeBlanc,330,0.0,0.039959
2025-10-29#t397w15,2025-10-29,Mr. J. LeBlanc,346,0.373,0.310228
2025-10-29#t399w0,2025-10-29,Mr. Cullins,56,1.0,0.999057
2025-10-29#t400w0,2025-10-29,Mr. Cullins,334,1.0,0.035546
2025-10-29#t400w1,2025-10-29,Mr. Cullins,318,1.0,0.068126
2025-10-29#t400w2,2025-10-29,Mr. Cullins,250,1.0,0.156389
2025-10-29#t400w3,2025-10-29,Mr. Cullins,264,1.0,0.031702
2025-10-29#t400w4,2025-10-29,Mr. Cullins,281,1.0,0.136
2025-10-29#t400w5,2025-10-29,Mr. Cullins,350,1.0,0.748093
2025-10-29#t400w6,2025-10-29,Mr. Cullins,357,1.0,0.044371
2025-10-29#t400w7,2025-10-29,Mr. Cullins,54,1.0,0.999416
2025-10-29#t401w0,2025-10-29,,325,1.0,0.037692
2025-10-29#t401w1,2025-10-29,,349,1.0,0.042502
2025-10-29#t401w2,2025-10-29,,131,1.0,0.033382
2025-10-29#t403w0,2025-10-29,Madam Speaker,344,0.547,0.984975
2025-10-29#t403w1,2025-10-29,Madam Speaker,344,0.558,0.062106
2025-10-29#t403w2,2025-10-29,Madam Speaker,201,0.726,0.115803
2025-10-29#t404w0,2025-10-29,Mr. Lee,195,1.0,0.264991
2025-10-29#t404w1,2025-10-29,Mr. Lee,187,1.0,0.029604
2025-10-29#t404w2,2025-10-29,Mr. Lee,247,1.0,0.817324
2025-10-29#t404w3,2025-10-29,Mr. Lee,315,1.0,0.101758
2025-10-29#t404w4,2025-10-29,Mr. Lee,355,1.0,0.084811
2025-10-29#t404w5,2025-10-29,Mr. Lee,350,1.0,0.057805
2025-10-29#t404w6,2025-10-29,Mr. Lee,101,1.0,0.777602
2025-10-29#t405w0,2025-10-29,Ms. Mitton,335,0.866,0.030464
2025-10-29#t405w1,2025-10-29,Ms. Mitton,313,0.495,0.068483
2025-10-29#t405w2,2025-10-29,Ms. Mitton,359,0.437,0.007575
2025-10-29#t406w0,2025-10-29,Ms. M. Wilson,332,1.0,0.014062
2025-10-29#t406w1,2025-10-29,Ms. M. Wilson,289,1.0,0.051015
2025-10-29#t406w2,2025-10-29,Ms. M. Wilson,305,1.0,0.152887
2025-10-29#t406w3,2025-10-29,Ms. M. Wilson,334,1.0,0.01126
2025-10-29#t406w4,2025-10-29,Ms. M. Wilson,356,1.0,0.041338
2025-10-29#t407w0,2025-10-29,Mr. Coon,346,0.887,0.006479
2025-10-29#t407w1,2025-10-29,Mr. Coon,328,1.0,0.004523
2025-10-29#t407w2,2025-10-29,Mr. Coon,359,0.518,0.341669
2025-10-29#t407w3,2025-10-29,Mr. Coon,194,0.345,0.268748
2025-10-29#t408w0,2025-10-29,Mr. Ames,350,1.0,0.431881
2025-10-29#t408w1,2025-10-29,Mr. Ames,281,1.0,0.905822
2025-10-29#t409w0,2025-10-29,Mr. Coon,319,0.987,0.010918
2025-10-29#t409w1,2025-10-29,Mr. Coon,315,1.0,0.012935
2025-10-29#t411w0,2025-10-29,Mr. Austin,328,1.0,0.0423
2025-10-29#t411w1,2025-10-29,Mr. Austin,246,1.0,0.211258
2025-10-29#t411w2,2025-10-29,Mr. Austin,318,1.0,0.017227
2025-10-29#t411w3,2025-10-29,Mr. Austin,311,0.415,0.996935
2025-10-29#t411w4,2025-10-29,Mr. Austin,351,0.519,0.021704
2025-10-29#t411w5,2025-10-29,Mr. Austin,267,0.581,0.033064
2025-10-29#t412w0,2025-10-29,Mr. Oliver,328,1.0,0.01118
2025-10-29#t412w1,2025-10-29,Mr. Oliver,322,1.0,0.049694
2025-10-29#t412w2,2025-10-29,Mr. Oliver,270,1.0,0.086313
2025-10-29#t413w0,2025-10-29,Mr. Coon,359,1.0,0.148566
2025-10-30#t415w0,2025-10-30,Hon. Mr. Herron,77,1.0,0.993105
2025-10-30#t416w0,2025-10-30,Hon. Mr. Herron,336,1.0,0.034183
2025-10-30#t416w1,2025-10-30,Hon. Mr. Herron,122,1.0,0.987924
2025-10-30#t417w0,2025-10-30,Mr. Savoie,225,0.973,0.065735
2025-10-30#t418w0,2025-10-30,Mr. Coon,91,0.956,0.997835
2025-10-30#t419w0,2025-10-30,Mr. Coon,93,1.0,0.942812
2025-10-30#t420w0,2025-10-30,Ms. Conroy,287,1.0,0.035965
2025-10-30#t420w1,2025-10-30,Ms. Conroy,82,1.0,0.74226
2025-10-30#t421w0,2025-10-30,Mr. Johnston,184,0.663,0.079497
2025-10-30#t423w0,2025-10-30,Hon. Ms. Holt,336,1.0,0.015379
2025-10-30#t423w1,2025-10-30,Hon. Ms. Holt,260,1.0,0.016949
2025-10-30#t425w0,2025-10-30,Mr. Lee,330,1.0,0.015703
2025-10-30#t426w0,2025-10-30,Hon. Ms. Thériault,195,0.0,0.19946
2025-10-30#t427w0,2025-10-30,Ms. M. Johnson,230,1.0,0.214444
2025-10-30#t428w0,2025-10-30,Mr. Oliver,180,1.0,0.963056
2025-10-30#t430w0,2025-10-30,Ms. Sodhi,176,1.0,0.555304
2025-10-30#t431w0,2025-10-30,Ms. Scott-Wallace,158,1.0,0.125045
2025-10-30#t432w0,2025-10-30,Mr. Coon,141,1.0,0.608565
2025-10-30#t433w0,2025-10-30,Hon. C. Johnson,136,0.0,0.42228
2025-10-30#t434w0,2025-10-30,Ms. Mitton,126,0.976,0.935112
2025-10-30#t435w0,2025-10-30,Ms. M. Wilson,135,1.0,0.905809
2025-10-30#t436w0,2025-10-30,Ms. Mitton,154,1.0,0.287713
2025-10-30#t437w0,2025-10-30,Mr. Johnston,167,0.898,0.041093
2025-10-30#t438w0,2025-10-30,Mr. Hogan,146,1.0,0.18667
2025-10-30#t439w0,2025-10-30,Mr. Arseneault,146,0.637,0.764683
2025-10-30#t440w0,2025-10-30,Mr. Ames,117,1.0,0.838361
2025-10-30#t441w0,2025-10-30,Ms. Sodhi,148,1.0,0.885187
2025-10-30#t442w0,2025-10-30,Ms. M. Johnson,132,1.0,0.035439
2025-10-30#t443w0,2025-10-30,Mr. Doucet,122,1.0,0.478321
2025-10-30#t444w0,2025-10-30,Ms. Conroy,133,1.0,0.059301
2025-10-30#t445w0,2025-10-30,Mr. Savoie,180,0.956,0.037652
2025-10-30#t446w0,2025-10-30,Hon. Ms. Holt,122,1.0,0.047232
2025-10-30#t447w0,2025-10-30,Mr. Savoie,142,1.0,0.846497
2025-10-30#t448w0,2025-10-30,Hon. Mr. Legacy,164,1.0,0.023
2025-10-30#t449w0,2025-10-30,Mr. Savoie,137,1.0,0.797424
2025-10-30#t450w0,2025-10-30,Hon. Mr. Herron,160,1.0,0.02698
2025-10-30#t451w0,2025-10-30,Mr. Savoie,93,1.0,0.95908
2025-10-30#t452w0,2025-10-30,Hon. Mr. Herron,140,1.0,0.052839
2025-10-30#t453w0,2025-10-30,Mr. Savoie,171,1.0,0.029219
2025-10-30#t454w0,2025-10-30,Hon. Mr. Herron,118,1.0,0.908717
2025-10-30#t455w0,2025-10-30,Mr. Savoie,128,1.0,0.046008
2025-10-30#t457w0,2025-10-30,Mr. Lee,128,1.0,0.79296
2025-10-30#t458w0,2025-10-30,Hon. C. Johnson,63,1.0,0.998522
2025-10-30#t459w0,2025-10-30,Mr. Lee,129,1.0,0.982733
2025-10-30#t460w0,2025-10-30,Hon. C. Johnson,74,1.0,0.999043
2025-10-30#t461w0,2025-10-30,Hon. C. Johnson,52,1.0,0.999322
2025-10-30#t462w0,2025-10-30,Mr. Lee,156,1.0,0.880029
2025-10-30#t464w0,2025-10-30,Hon. C. Johnson,110,1.0,0.356012
2025-10-30#t465w0,2025-10-30,Mr. Hogan,106,1.0,0.861583
2025-10-30#t466w0,2025-10-30,Hon. Mr. Dornan,133,1.0,0.04193
2025-10-30#t467w0,2025-10-30,Mr. Hogan,135,1.0,0.172602
2025-10-30#t468w0,2025-10-30,Hon. Mr. Dornan,176,1.0,0.036545
2025-10-30#t469w0,2025-10-30,Mr. Hogan,139,1.0,0.083233
